id_district;district;location_type;location_detail;location_name;location_number;greenarea_ZV_roadtrees _AV;species;number_of_trees;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Plaza;del;Drag¢n;;ZV ;Cupressus sempervirens 'Stricta';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Calle;;El Querol - mediana avenida San Luis;;ZV ;Koelreuteria sp. (multitronco);3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Calle;;El Querol - mediana avenida San Luis;;ZV ;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Calle;;El Querol - mediana avenida San Luis;;ZV ;Pyrus calleryana 'Chanticlear';3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Parque;;Malmoe;;ZV ;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Colonia;;Parque San Juan Bautista;;ZV ;Crataegus laevigata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Colonia;;Parque San Juan Bautista (zona verde);;ZV ;Zelkova serrata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Parque;;Pinar de Chamart°n;;ZV ;Cedrus deodara;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Parque;;Pinar de Chamart°n;;ZV ;Celtis australis;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Parque;;Pinar de Chamart°n;;ZV ;Crataegus laevigata 'Paul Scarlet';6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Parque;;Pinar de Chamart°n;;ZV ;Ginkgo biloba;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Parque;;Pinar de Chamart°n;;ZV ;Koelreuteria sp. (multitronco);4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Parque;;Pinar de Chamart°n;;ZV ;Liquidambar styraciflua;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Parque;;Pinar de Chamart°n;;ZV ;Melia azedarach;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Parque;;Pinar de Chamart°n;;ZV ;Platanus x hybrida;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Parque;;Pinar de Chamart°n;;ZV ;Pyrus calleryana 'Chanticlear';3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Rotonda;;Ram¢n y Cajal - Torrelaguna;;ZV ;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Avenida;;San Luis - Fuente de La Mora;;ZV ;Cupressus sempervirens 'Stricta';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;Ciudad Lineal;Plaza;de la;Virgen del Romero;;ZV ;Callistemon citrinus 'Captain Cook';5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Carretera;;Acceso a la Estaci¢n de Hortaleza;;AV;Celtis australis;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Agatha Christie;;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Paseo;;Alameda de Osuna (Hortaleza);;AV;Cupressus sempervirens 'Stricta';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Alcorisa;;AV;Acer platanoides;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Angel Luis de la Herran;;AV;Acer freemanii 'Autumn Blaze';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Arequipa;;AV;Gleditsia triacanthos 'Inermis';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Castromonte;;AV;Prunus cerasifera pissardii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Cervera;;AV;Pyrus calleryana 'Chanticlear';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;CÇsar Cort Bot°;;AV;Broussonetia papyrifera;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;calle;;Florentino Rodr°guez Alonso;;AV;Sophora japonica;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Francisco Javier Saenz de Oiza;;AV;Tilia cordata 'Greenspire';3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Francisco Pi y Margall;;AV;Pyrus comunis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;de las;Fuerzas Armadas;;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Galatea;;AV;Pyrus calleryana 'Chanticlear';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Plaza;;Golmayo;;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Gomeznarro;;AV;Celtis australis;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Glorieta;;Ildefonso Cerd†;;AV;Acer freemanii 'Autumn Blaze';4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Isabel Clara Eugenia;;AV;Gleditsia triacanthos 'Skyline';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;JosÇ Francisco Arroyo;;AV;Celtis australis;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;JosÇ Granero;;AV;Crataegus laevigata;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Julio Casares;;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Julio Danvila (Hortaleza);;AV;Acer freemanii 'Autumn Blaze';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Leandro Silva;;AV;Pyrus calleryana 'Chanticlear';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Leandro Silva;;AV;Tilia cordata 'Greenspire';3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Leonor de Austria;;AV;Koelreuteria paniculata;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Luis Mart°nez Feduchi;;AV;Acer freemanii 'Autumn Blaze';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Luis Moya Blanco;;AV;Alnus glutinosa;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Machupichu;;AV;Acer freemanii 'Autumn Blaze';44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Manoteras;;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Mar Amarillo;;AV;Prunus cerasifera pissardii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Glorieta;;Mar de Cristal;;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Margarita de Parma;;AV;Koelreuteria paniculata;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Mar°a de las Mercedes de Borb¢n;;AV;Acer monspessulanum;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Mar°a de las Mercedes de Borb¢n;;AV;Sophora japonica;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Mar°a de Portugal;;AV;Ulmusˇpumilaˇ'Umbraculifera';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Montearag¢n;;AV;Sophora japonica;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Camino;;Montoro;;AV;Acer campestre;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Camino;;Montoro;;AV;Acer campestre 'Elsrijk';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Mota del Cuervo;;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;O§a;;AV;Acer freemanii 'Autumn Blaze';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;O§a;;AV;Fraxinus angustifolia 'Raywood';5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Padres Dominicos;;AV;Fraxinus angustifolia 'Raywood';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Palermo;;AV;Pyrus calleryana 'Chanticlear';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Peon°as;;AV;Acer freemanii 'Autumn Blaze';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Peon°as;;AV;Pinus pinea;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Princesa de êboli;;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Provisional de las C†rcavas Oeste Uno;;AV;Acer campestre 'Elsrijk';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Roc°o Jurado;;AV;Photinia x fraserii 'Red Robin';98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;San Luis (Hortaleza);;AV;Acer freemanii 'Autumn Blaze';5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;San Luis (Hortaleza);;AV;Celtis australis;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Sanl£car de Barrameda;;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Secundino Zuazo;;AV;Alnusˇcordata;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Secundino Zuazo;;AV;Tilia cordata 'Greenspire';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Tom†s Redondo;;AV;Paulownia tomentosa ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Ulises (Hortaleza);;AV;Ligustrum japonicum;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Virgen del Carmen;;AV;Koelreuteria paniculata;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Virgen del Carmen;;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;;;Almacenes Manoteras (zona verde);;ZV;Calocedrus decurrens;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;;;Almacenes Manoteras (zona verde);;ZV;Prunus cerasifera pissardii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;;;Almacenes Manoteras (zona verde);;ZV;Tilia platyphyllos;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Conector;;Antonio Mir¢ Valverde;;ZV;Cercis siliquastrum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Conector;;Antonio Mir¢ Valverde;;ZV;Koelreuteria paniculata;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Conector;;Antonio Mir¢ Valverde;;ZV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Arroyo del Santo - avenida de Los Andes;;ZV;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Jard°n;;Bucaramanga;;ZV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;;;Cubierta San Lorenzo (zona verde);;ZV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Camino;de la ;Cuerda;;ZV;Acer platanoides 'Crimson King';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Camino;de la ;Cuerda;;ZV;Ginkgo biloba;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Do§a Guiomar;;ZV;Acer freemanii 'Autumn Blaze';5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Fernando de Rojas - avenida Niceto Alcal† Zamora;;ZV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Conector;;Fina de Calder¢n;;ZV;Koelreuteria paniculata;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Florencio Castillo;;ZV;Pinus pinea;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Francisco Pi Y Margall - camino Manoteras;;ZV;Fraxinus ornus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Francisco Pi Y Margall - camino Manoteras;;ZV;Salix babylonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Francisco Pi y Margall (mediana);;ZV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;de las;Fuerzas Armadas;;ZV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Gran Via de Hortaleza (lateral);;ZV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Gran Via de Hortaleza (lateral);;ZV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;Guadalajara;;ZV;Pinus pinea;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Hortaleza - Santa Adela (AVC);;ZV;Aesculus x carnea;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Hortaleza - Santa Adela (AVC);;ZV;Melia azedarach;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Infanta Catalina Micaela;;ZV;Acer freemanii 'Autumn Blaze';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Infanta Catalina Micaela;;ZV;Cedrus deodara;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Infanta Catalina Micaela;;ZV;Liquidambar styraciflua;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Infanta Catalina Micaela;;ZV;Magnolia grandiflora;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Infanta Catalina Micaela;;ZV;Melia azedarach;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Infanta Catalina Micaela;;ZV;Morus alba 'Fruitless';8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Infanta Catalina Micaela;;ZV;Pinus pinea;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Infanta Catalina Micaela;;ZV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Infanta Catalina Micaela;;ZV;Sophora japonica;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Conector;;Jordi SolÇ Tura;;ZV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Conector;;Jordi SolÇ Tura;;ZV;Sorbus aria;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Conector;;JosÇ Antonio Coderch;;ZV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Conector;;JosÇ Antonio Fern†ndez Ordo§ez;;ZV;Albizia julibrissin;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Conector;;JosÇ Antonio Fern†ndez Ordo§ez;;ZV;Prunus subhirtella 'Autumnalis';6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;JosÇ Ignacio µvila - Papa Negro;;ZV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;JosÇ Ignacio µvila - Papa Negro;;ZV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;JosÇ Ignacio µvila - Papa Negro;;ZV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Conector;;Josefina Aldecoa;;ZV;Koelreuteria paniculata;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Bulevar;;Juan Antonio Samaranch;;ZV;Morus alba 'Fruitless';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Parque Purchena-Alicun;;ZV;Pinus pinea;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Pr°ncipe Carlos (parterres);;ZV;Cupressus sempervirens 'Stricta';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;de;San Luis - Villa De Pons;;ZV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Avenida;;San Luis (mediana);;ZV;Punica granatum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Silvano - Miguel Riesgo;;ZV;Juglans nigra;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Silvano - Miguel Riesgo;;ZV;Prunus cerasifera pissardii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Silvano - Miguel Riesgo;;ZV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;VÇlez Blanco;;ZV;Morus alba 'Fruitless';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;VÇlez Blanco;;ZV;Prunus cerasifera pissardii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Barrio;de la ;Virgen del Carmen;;ZV;Liquidambar styraciflua;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Barrio;de la ;Virgen del Cortijo;;ZV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Barrio;de la ;Virgen del Cortijo;;ZV;Eleagnus angustifolia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Barrio;de la ;Virgen del Cortijo;;ZV;Ilex aquifolium 'Nellie Stevens';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Barrio;de la ;Virgen del Cortijo;;ZV;Juglans regia;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Barrio;de la ;Virgen del Cortijo;;ZV;Pyrus calleryana 'Chanticlear';3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Barrio;de la ;Virgen del Cortijo;;ZV;Zelkova serrata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Alfredo Kraus;;ZV ;Celtis australis;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Plaza;;AndrÇs Ja£regui;;ZV ;Liquidambar styraciflua;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Plaza;;AndrÇs Ja£regui;;ZV ;Magnolia grandiflora;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Camino;de la ;Cuerda;;ZV ;Cupressus sempervirens ;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Camino;de la ;Cuerda;;ZV ;Ginkgo biloba;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Camino;de la ;Cuerda;;ZV ;Magnolia grandiflora;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Cuevas de Almanzora;;ZV ;Koelreuteria paniculata;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Parque;;Do§a Guiomar;;ZV ;Acer freemanii 'Autumn Blaze';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;;;Huerta de La Salud (zona verde);;ZV ;Celtis australis;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;;;Huerta de La Salud (zona verde);;ZV ;Crataegus laevigata 'Paul Scarlet';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;;;Huerta de La Salud (zona verde);;ZV ;Magnolia grandiflora;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;;;Huerta de La Salud (zona verde);;ZV ;Prunus cerasifera pissardii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Julio Danvila (zona verde);;ZV ;Calocedrus decurrens;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Plaza;;Manuel Rodrigo;;ZV ;Liquidambar styraciflua;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Purchena - Bacares - Espliego;;ZV ;Acer platanoides;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Purchena - Bacares - Espliego;;ZV ;Aesculus x carnea;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Ram¢n Power (talud);;ZV ;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Barrio;de;Santa Mar°a;;ZV ;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Barrio;de;Santa Mar°a;;ZV ;Hibiscus syriacus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Barrio;de;Santa Mar°a;;ZV ;Liquidambar styraciflua;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Plaza;;Santa Mar°a - Virgen de La Salud;;ZV ;Koelreuteria paniculata;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Plaza;;Santa Mar°a - Virgen de La Salud;;ZV ;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Plaza;;Santa Mar°a - Virgen de La Salud;;ZV ;Tilia platyphyllos;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;Hortaleza;Calle;;Toronga - Olimpo (zona verde);;ZV ;Acer platanoides;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Acantita;;AV;Acer campestre;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Acantita;;AV;Acer monspessulanum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Anoeta-San Jenaro;;AV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Arroyo de La Gavia;;AV;Prunus cerasifera pissardii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Au§¢n;;AV;Acer pseudoplatanus;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Beniferri;;AV;Acer pseudoplatanus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Beniferri;;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Benimamet;;AV;Acer freemanii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Benimamet;;AV;Pyrus calleryana;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Berrocal;;AV;Acer monspessulanum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Berrocal;;AV;Celtis australis;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;Villaverde;Calle;;Berrocal;;AV;Koelreuteria paniculata;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
